epoch,batch,loss,duration
14, 36, 0.483041, 2.090646
14, 37, 0.550849, 2.806235
14, 38, 0.546780, 5.596048
14, 39, 0.568456, 2.578220
14, 40, 0.521873, 2.538697
14, 41, 0.371443, 0.871016
14, 42, 0.446587, 1.389175
14, 43, 0.547871, 2.124114
14, 44, 0.513883, 3.194610
14, 45, 0.516849, 2.728407
14, 46, 0.548630, 5.402614
14, 47, 0.540381, 4.500814
14, 48, 0.475378, 1.637104
14, 49, 0.557376, 3.201895
14, 50, 0.485252, 1.663815
14, 51, 0.426140, 0.926556
14, 52, 0.512646, 1.267541
14, 53, 0.465666, 1.274487
14, 54, 0.535299, 4.574910
14, 55, 0.508002, 1.916061
14, 56, 0.536765, 2.809009
14, 57, 0.550877, 4.001530
14, 58, 0.457967, 1.281824
14, 59, 0.509566, 2.545300
14, 60, 0.551359, 1.952304
14, 61, 0.498859, 1.366479
14, 62, 0.552938, 1.431124
14, 63, 0.518983, 2.011687
14, 64, 0.553329, 3.480900
14, 65, 0.535571, 3.518535
14, 66, 0.492607, 1.483194
14, 67, 0.526235, 2.467574
14, 68, 0.531250, 3.043880
14, 69, 0.547092, 3.024669
14, 70, 0.457626, 1.806404
14, 71, 0.507143, 2.825519
14, 72, 0.510649, 2.094673
14, 73, 0.535554, 3.873533
14, 74, 0.512100, 2.656837
14, 75, 0.464272, 1.429791
14, 76, 0.527199, 2.953154
14, 77, 0.528775, 2.623549
14, 78, 0.428801, 1.102068
14, 79, 0.578981, 3.570367
14, 80, 0.462508, 2.048149
15, 1, 0.352919, 1.032178
15, 2, 0.417596, 1.106354
15, 3, 0.480398, 1.667956
15, 4, 0.468985, 1.551507
15, 5, 0.552894, 2.357009
15, 6, 0.516411, 2.010890
15, 7, 0.446185, 1.384822
15, 8, 0.540217, 3.002673
15, 9, 0.534524, 2.460194
15, 10, 0.509792, 1.753814
15, 11, 0.575788, 4.125558
15, 12, 0.544418, 3.852600
15, 13, 0.555574, 2.948654
15, 14, 0.513606, 1.998557
15, 15, 0.558029, 2.793731
15, 16, 0.543271, 2.112578
15, 17, 0.558010, 3.271487
15, 18, 0.560227, 2.984955
15, 19, 0.512562, 2.550266
15, 20, 0.517273, 2.465958
15, 21, 0.526277, 1.258450
15, 22, 0.505098, 1.272662
15, 23, 0.575984, 3.778392
15, 24, 0.541431, 1.939556
15, 25, 0.471648, 1.574706
15, 26, 0.375581, 0.868909
15, 27, 0.532757, 4.592676
15, 28, 0.489368, 2.084559
15, 29, 0.584750, 3.864094
15, 30, 0.509280, 2.167646
15, 31, 0.532182, 4.417520
15, 32, 0.543729, 2.456596
15, 33, 0.432063, 0.856770
15, 34, 0.530704, 2.640134
15, 35, 0.505237, 2.450864
15, 36, 0.533496, 2.972323
15, 37, 0.506083, 1.586764
15, 38, 0.539712, 5.405584
15, 39, 0.515278, 2.031547
15, 40, 0.503434, 1.816224
15, 41, 0.544878, 2.810396
15, 42, 0.589843, 3.815523
15, 43, 0.547089, 1.647952
15, 44, 0.540824, 2.392023
15, 45, 0.574154, 3.162103
15, 46, 0.515497, 2.297309
15, 47, 0.556456, 2.792746
15, 48, 0.476364, 1.436498
15, 49, 0.480805, 1.501394
15, 50, 0.449734, 1.476882
15, 51, 0.460137, 2.417959
15, 52, 0.465517, 1.319817
15, 53, 0.505673, 2.476197
15, 54, 0.543551, 3.245179
15, 55, 0.497014, 1.349190
15, 56, 0.539788, 2.661812
15, 57, 0.515752, 2.450922
15, 58, 0.524259, 2.430297
15, 59, 0.510263, 3.182226
15, 60, 0.512403, 2.650115
15, 61, 0.467256, 1.271560
15, 62, 0.555741, 4.716287
15, 63, 0.537736, 3.041606
15, 64, 0.533280, 3.495798
15, 65, 0.506150, 1.903153
15, 66, 0.509531, 2.718908
15, 67, 0.548765, 5.074957
15, 68, 0.553224, 3.517600
15, 69, 0.513503, 1.483819
15, 70, 0.461534, 1.314988
15, 71, 0.498359, 1.444625
15, 72, 0.540789, 2.813881
15, 73, 0.522584, 2.901300
15, 74, 0.504330, 2.387996
15, 75, 0.520819, 1.842374
15, 76, 0.571789, 2.862156
15, 77, 0.547397, 2.843744
15, 78, 0.555038, 3.148172
15, 79, 0.551290, 4.012837
15, 80, 0.561749, 2.339662
16, 1, 0.550189, 3.469230
16, 2, 0.548688, 5.108273
16, 3, 0.563059, 2.898963
16, 4, 0.441118, 1.481689
16, 5, 0.549519, 2.349649
16, 6, 0.527289, 2.461312
16, 7, 0.455549, 1.580044
16, 8, 0.537939, 2.780000
16, 9, 0.507927, 2.504260
16, 10, 0.420837, 1.116099
16, 11, 0.520782, 2.000774
16, 12, 0.494609, 1.455908
16, 13, 0.460623, 1.270538
16, 14, 0.582012, 3.578979
16, 15, 0.550733, 4.052255
16, 16, 0.558636, 2.343601
16, 17, 0.505836, 2.010979
16, 18, 0.516236, 2.454240
16, 19, 0.573878, 3.122943
16, 20, 0.539273, 3.204826
16, 21, 0.505145, 2.482397
16, 22, 0.560912, 3.100300
16, 23, 0.523458, 2.893839
16, 24, 0.512994, 2.643759
16, 25, 0.534660, 2.075896
16, 26, 0.504014, 1.830193
16, 27, 0.529015, 4.571071
16, 28, 0.539547, 2.798235
16, 29, 0.464889, 1.493100
16, 30, 0.561788, 3.790671
16, 31, 0.359491, 0.859152
16, 32, 0.517235, 1.771704
16, 33, 0.483830, 1.264962
16, 34, 0.507851, 2.474072
16, 35, 0.530343, 1.283749
16, 36, 0.499487, 2.543044
16, 37, 0.479761, 2.078249
16, 38, 0.558839, 2.934849
16, 39, 0.540748, 2.452612
16, 40, 0.556570, 2.866555
16, 41, 0.573276, 3.821532
16, 42, 0.553987, 3.002312
16, 43, 0.555786, 2.791798
16, 44, 0.511317, 3.426814
16, 45, 0.533329, 4.971492
16, 46, 0.542564, 1.585214
16, 47, 0.545199, 3.256424
16, 48, 0.571949, 2.663759
16, 49, 0.505707, 1.484025
16, 50, 0.548377, 1.935862
16, 51, 0.425116, 1.105707
16, 52, 0.464312, 1.661259
16, 53, 0.467083, 1.504286
16, 54, 0.510620, 1.258957
16, 55, 0.505938, 1.912745
16, 56, 0.571427, 2.855613
16, 57, 0.512780, 2.705721
16, 58, 0.540143, 3.848132
16, 59, 0.566352, 4.124920
16, 60, 0.524736, 1.820039
16, 61, 0.544244, 2.471302
16, 62, 0.441786, 1.387047
16, 63, 0.555814, 3.179096
16, 64, 0.512684, 2.288833
16, 65, 0.502378, 2.282172
16, 66, 0.457929, 1.561390
16, 67, 0.550276, 4.706958
16, 68, 0.526650, 2.639635
16, 69, 0.502243, 2.460698
16, 70, 0.535856, 5.437854
16, 71, 0.524756, 3.039607
16, 72, 0.492039, 1.359128
16, 73, 0.467339, 2.061318
16, 74, 0.349461, 1.023864
16, 75, 0.511789, 2.013175
16, 76, 0.505841, 1.757570
16, 77, 0.545929, 2.443453
16, 78, 0.526570, 3.336504
16, 79, 0.475638, 1.660687
16, 80, 0.525590, 3.510950
17, 1, 0.559403, 3.841370
17, 2, 0.445694, 1.491580
17, 3, 0.550008, 2.811820
17, 4, 0.509812, 2.714170
17, 5, 0.501801, 1.896448
17, 6, 0.462539, 1.568486
17, 7, 0.509436, 2.638513
17, 8, 0.499211, 2.465410
17, 9, 0.480810, 2.091236
17, 10, 0.500390, 2.543204
17, 11, 0.501648, 2.476814
17, 12, 0.537450, 1.924686
17, 13, 0.509324, 1.264049
17, 14, 0.455849, 1.269197
17, 15, 0.499155, 1.265848
17, 16, 0.535393, 3.247028
17, 17, 0.460930, 1.307031
17, 18, 0.441185, 1.390530
17, 19, 0.503610, 2.278256
17, 20, 0.338079, 1.025824
17, 21, 0.553119, 2.345894
17, 22, 0.492223, 1.366081
17, 23, 0.515982, 2.462279
17, 24, 0.571447, 4.186708
17, 25, 0.517234, 3.432836
17, 26, 0.557587, 5.090342
17, 27, 0.527815, 2.630998
17, 28, 0.542191, 2.123958
17, 29, 0.525888, 2.893025
17, 30, 0.569048, 2.845753
17, 31, 0.549817, 3.154560
17, 32, 0.534295, 2.999097
17, 33, 0.477473, 1.267312
17, 34, 0.538014, 2.783216
17, 35, 0.567649, 2.974670
17, 36, 0.509576, 2.303681
17, 37, 0.530536, 4.583337
17, 38, 0.509129, 1.484996
17, 39, 0.473610, 1.674616
17, 40, 0.509041, 1.591052
17, 41, 0.547693, 2.851820
17, 42, 0.458215, 1.499251
17, 43, 0.540925, 3.773858
17, 44, 0.535809, 3.979744
17, 45, 0.454977, 2.164914
17, 46, 0.515214, 2.009082
17, 47, 0.539805, 2.949222
17, 48, 0.517620, 2.174118
17, 49, 0.549031, 4.562377
17, 50, 0.535084, 5.450387
17, 51, 0.546952, 3.542956
17, 52, 0.528417, 3.059514
17, 53, 0.547821, 5.336136
17, 54, 0.533897, 1.620174
17, 55, 0.581361, 3.582444
17, 56, 0.531055, 2.459401
17, 57, 0.522313, 3.499077
17, 58, 0.549408, 2.376258
17, 59, 0.523520, 4.411996
17, 60, 0.529882, 2.082250
17, 61, 0.525867, 2.985512
17, 62, 0.526242, 2.450645
17, 63, 0.532646, 2.459854
17, 64, 0.534847, 2.718177
17, 65, 0.425380, 1.168479
17, 66, 0.558537, 2.835670
17, 67, 0.500867, 1.986760
17, 68, 0.509826, 1.826833
17, 69, 0.558728, 3.012778
17, 70, 0.512346, 1.999135
17, 71, 0.550611, 3.014945
17, 72, 0.454770, 1.662214
17, 73, 0.522399, 1.993427
17, 74, 0.508835, 2.456961
17, 75, 0.558788, 2.677010
17, 76, 0.459790, 1.436713
17, 77, 0.349878, 0.866548
17, 78, 0.507974, 1.776444
17, 79, 0.420163, 0.997968
17, 80, 0.498437, 1.668940
18, 1, 0.544490, 2.438190
18, 2, 0.533892, 2.859297
18, 3, 0.458641, 1.481230
18, 4, 0.444744, 1.278104
18, 5, 0.502753, 1.493567
18, 6, 0.559901, 2.773378
18, 7, 0.500768, 2.543141
18, 8, 0.456955, 1.548113
18, 9, 0.529172, 3.510826
18, 10, 0.521051, 2.457682
18, 11, 0.527313, 1.824707
18, 12, 0.503585, 2.306487
18, 13, 0.523012, 2.893298
18, 14, 0.502401, 1.818050
18, 15, 0.505968, 2.015183
18, 16, 0.566457, 3.833923
18, 17, 0.504343, 2.000077
18, 18, 0.502701, 1.912233
18, 19, 0.532962, 2.462687
18, 20, 0.532106, 2.654915
18, 21, 0.527825, 2.611303
18, 22, 0.533594, 2.088406
18, 23, 0.441017, 1.498249
18, 24, 0.502218, 2.451207
18, 25, 0.527696, 4.563856
18, 26, 0.353816, 0.888299
18, 27, 0.557050, 2.482419
18, 28, 0.452576, 1.521145
18, 29, 0.517198, 2.763449
18, 30, 0.544325, 2.854328
18, 31, 0.515777, 2.469716
18, 32, 0.544001, 3.857850
18, 33, 0.559633, 2.978920
18, 34, 0.504222, 3.202726
18, 35, 0.504396, 1.267184
18, 36, 0.413363, 0.864580
18, 37, 0.488363, 1.662297
18, 38, 0.584337, 3.564315
18, 39, 0.547004, 2.810407
18, 40, 0.549031, 4.716230
18, 41, 0.523788, 3.045554
18, 42, 0.539940, 1.433656
18, 43, 0.532803, 3.247991
18, 44, 0.507841, 1.265604
18, 45, 0.509847, 2.723027
18, 46, 0.536174, 2.816041
18, 47, 0.442403, 1.384426
18, 48, 0.510192, 1.590978
18, 49, 0.560237, 2.348878
18, 50, 0.561047, 4.116528
18, 51, 0.545886, 4.099693
18, 52, 0.342892, 1.012412
18, 53, 0.489304, 1.447635
18, 54, 0.535520, 5.430351
18, 55, 0.463951, 1.266177
18, 56, 0.460143, 2.059446
18, 57, 0.425318, 1.109233
18, 58, 0.505460, 2.173669
18, 59, 0.494827, 2.536937
18, 60, 0.531436, 5.010935
18, 61, 0.561872, 2.783031
18, 62, 0.456731, 1.427106
18, 63, 0.509751, 2.661215
18, 64, 0.533071, 2.459877
18, 65, 0.514073, 2.007742
18, 66, 0.529005, 3.012768
18, 67, 0.478246, 2.068495
18, 68, 0.571071, 2.958459
18, 69, 0.567046, 2.853409
18, 70, 0.517481, 1.773488
18, 71, 0.508363, 2.473087
18, 72, 0.492619, 1.348416
18, 73, 0.538019, 1.938639
18, 74, 0.553180, 3.176736
18, 75, 0.546067, 3.483083
18, 76, 0.538455, 3.753212
18, 77, 0.550013, 5.128140
18, 78, 0.455827, 1.565225
18, 79, 0.544498, 2.943603
18, 80, 0.524861, 2.960232
19, 1, 0.530148, 3.851289
19, 2, 0.474526, 2.317161
19, 3, 0.519838, 3.008908
19, 4, 0.489156, 1.666280
19, 5, 0.464805, 1.560149
19, 6, 0.511772, 2.455758
19, 7, 0.494374, 1.354918
19, 8, 0.551845, 2.359726
19, 9, 0.525452, 4.559823
19, 10, 0.506749, 2.305095
19, 11, 0.513884, 1.779209
19, 12, 0.529082, 3.765902
19, 13, 0.521593, 1.843707
19, 14, 0.505320, 2.479807
19, 15, 0.553800, 1.425922
19, 16, 0.533686, 2.463320
19, 17, 0.517968, 2.654674
19, 18, 0.461343, 2.053684
19, 19, 0.506068, 2.296917
19, 20, 0.484678, 1.489911
19, 21, 0.427241, 1.113046
19, 22, 0.549052, 3.021649
19, 23, 0.478900, 1.266419
19, 24, 0.529321, 2.971095
19, 25, 0.528975, 2.907242
19, 26, 0.525484, 1.808969
19, 27, 0.564467, 3.485687
19, 28, 0.517635, 1.266560
19, 29, 0.505309, 2.000076
19, 30, 0.535719, 3.158068
19, 31, 0.505589, 1.911738
19, 32, 0.562877, 4.400917
19, 33, 0.562937, 4.711843
19, 34, 0.517238, 1.300856
19, 35, 0.406155, 0.873016
19, 36, 0.542769, 4.412450
19, 37, 0.543182, 2.468906
19, 38, 0.576144, 3.121562
19, 39, 0.576446, 2.355282
19, 40, 0.561645, 3.825608
19, 41, 0.498645, 1.552475
19, 42, 0.563685, 3.165431
19, 43, 0.540588, 3.262592
19, 44, 0.508574, 1.486666
19, 45, 0.527285, 3.537715
19, 46, 0.514507, 2.557322
19, 47, 0.579053, 2.856643
19, 48, 0.531762, 2.729091
19, 49, 0.524993, 2.000484
19, 50, 0.561423, 2.815525
19, 51, 0.535274, 5.472630
19, 52, 0.529626, 1.958748
19, 53, 0.461840, 1.485904
19, 54, 0.469299, 1.320795
19, 55, 0.556334, 2.776446
19, 56, 0.552022, 2.129766
19, 57, 0.346357, 1.026012
19, 58, 0.522334, 2.094840
19, 59, 0.506197, 1.270713
19, 60, 0.540356, 2.860047
19, 61, 0.512220, 2.916778
19, 62, 0.530912, 2.854873
19, 63, 0.572295, 2.683638
19, 64, 0.516007, 1.895897
19, 65, 0.565661, 4.122215
19, 66, 0.531096, 2.804348
19, 67, 0.569226, 2.953975
19, 68, 0.524318, 3.020444
19, 69, 0.549119, 5.117768
19, 70, 0.416260, 0.868278
19, 71, 0.503961, 2.484468
19, 72, 0.522368, 2.013980
19, 73, 0.585976, 3.573870
19, 74, 0.544591, 2.953239
19, 75, 0.531813, 2.471909
19, 76, 0.456483, 1.565454
19, 77, 0.498620, 3.186126
19, 78, 0.520670, 2.156437
19, 79, 0.517840, 1.602755
19, 80, 0.452999, 1.389763
20, 1, 0.529205, 3.021255
20, 2, 0.527947, 2.443928
20, 3, 0.525197, 4.414622
20, 4, 0.469342, 1.568709
20, 5, 0.575319, 3.271248
20, 6, 0.506055, 2.834744
20, 7, 0.459717, 1.465763
20, 8, 0.556418, 2.771216
20, 9, 0.476213, 2.084239
20, 10, 0.503062, 1.505014
20, 11, 0.463886, 2.047328
20, 12, 0.498213, 1.281108
20, 13, 0.583774, 3.796624
20, 14, 0.553131, 3.175780
20, 15, 0.504731, 2.463132
20, 16, 0.551954, 3.009175
20, 17, 0.561121, 4.125994
20, 18, 0.519056, 1.258822
20, 19, 0.457078, 1.278268
20, 20, 0.521704, 2.466511
20, 21, 0.532840, 1.432214
20, 22, 0.506282, 2.486050
20, 23, 0.531528, 2.473128
20, 24, 0.542920, 4.042936
20, 25, 0.540806, 5.092237
20, 26, 0.496063, 1.460595
20, 27, 0.423654, 0.871893
20, 28, 0.544170, 4.739273
20, 29, 0.565008, 2.369796
20, 30, 0.533024, 2.692841
20, 31, 0.529861, 3.214890
20, 32, 0.533408, 3.103269
20, 33, 0.570368, 2.858938
20, 34, 0.524033, 1.817160
20, 35, 0.529324, 2.677706
20, 36, 0.521064, 2.631296
20, 37, 0.530704, 3.863118
20, 38, 0.452172, 1.313885
20, 39, 0.352773, 1.017977
20, 40, 0.522554, 4.586779
20, 41, 0.495022, 3.207166
20, 42, 0.420738, 1.108293
20, 43, 0.473218, 1.668358
20, 44, 0.536962, 3.242776
20, 45, 0.537489, 1.944531
20, 46, 0.525232, 2.910616
20, 47, 0.521929, 2.973532
20, 48, 0.546816, 2.794018
20, 49, 0.508197, 2.017313
20, 50, 0.538187, 2.126852
20, 51, 0.554144, 3.883163
20, 52, 0.535885, 2.868915
20, 53, 0.502798, 1.772213
20, 54, 0.519789, 3.045747
20, 55, 0.516266, 2.294280
20, 56, 0.464751, 1.573776
20, 57, 0.508818, 2.008141
20, 58, 0.450045, 1.433577
20, 59, 0.516090, 2.731605
20, 60, 0.442200, 1.485312
20, 61, 0.573111, 3.589757
20, 62, 0.517502, 3.921555
20, 63, 0.447121, 1.633312
20, 64, 0.513687, 2.096969
20, 65, 0.501315, 2.561459
20, 66, 0.506233, 1.613237
20, 67, 0.505623, 2.015789
20, 68, 0.533347, 5.417398
20, 69, 0.538327, 2.408391
20, 70, 0.478900, 1.458937
20, 71, 0.531562, 3.031530
20, 72, 0.504790, 2.659238
20, 73, 0.494009, 2.275865
20, 74, 0.543348, 3.486246
20, 75, 0.505889, 2.167139
20, 76, 0.444974, 1.393066
20, 77, 0.500280, 1.816535
20, 78, 0.498520, 1.916626
20, 79, 0.548882, 2.788168
20, 80, 0.341407, 0.860377
